text	label
😈🆗 we snap chatted for one night lol. But you're cute. Snapchat me back nig	OK
When see u an oldhead rocking a Bruce Lee top with a durag on in the park randomly giving a group of street niggas a ghetto karate class	NG
RT @USER: Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda {{URL}}	OK
@USER smh iont understand it but fuck it more hoes for me 😏😂	NG
🍪 RT @USER: I love salad RT“@USER: Anyway fuck you hoes, eat a salad.”	NG
"""Yo can I sublet your pussy"" #ShitFahdSays"	NG
@USER @USER don't call my buddy Cambron retarded man smh. Thats rude.	NG
"RT @USER: Niggas wearing TOMS & UGGS , & bitches wearing JAYS & TIMBS. Lol, this aint what Usher meant when he said ""Trading Pla…"	NG
When a super bad bitch walk past u and u can't help but stare {{URL}}	NG
My bitch ass like an allergic reaction she service my faction	NG
We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas	NG
RT @USER: “@USER: @USER you have no sense of humor so back off their backs” ur a lil bitch and im 10	NG
"“@USER Them Jew Lawyers and Doctors say ""Nigga"" ran? Lol”nope they say shit like queer though"	NG
pay back a bitch aint it	NG
RT @USER: Damn, I got bitches *kanye voice*	NG
A random am scroll lands me here...RT @USER Charlie horses durin sex just simply means you didn't drink enough water that day	OK
"I have to tell you a secret, ""your a stupid hoe"""	NG
@USER @USER @USER pussies	NG
"""IBS"" irritable bitch syndrome."	NG
You see these two pussies Jason capuano nd Jason cousins taking Chit on the gram but ain't about that… {{URL}}	NG
Sessy's a bitch but is a real homie. Unlike Gabby.	NG
Charlie Sheen never disappoints.	OK
RT @USER: nigger hair??? comin from this bitch who had a dread on the back of her@USER she forgot from century's ago	NG
For you bitch niggas out there 😏 {{URL}}	NG
@USER deserved victory! #Elite8 awaits your #Orange army. #Sweet16 was no disgrace #collegehoops ill be back next time #hoosiers	OK
How I beat up the pussy {{URL}}	NG
"I told her too. I said ""bri don't get in tweef with anyone because you're trash at it"" and then she goes and tweefs with like 6 freshman"	OK
RT @USER: Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.	NG
If you have chemistry the only other thing you need is timing.. But timing's a bitch.	NG
RT @USER: trash talked by many . hated by some . & guess how many fucks i give , its less than one .	NG
Please stop scoring, otherwise you won't have any runs for tomorrow against Romero #Yankees #BlueJays #MLB	OK
Hear the birds on the summer breeze, I drive fast	OK
And don't come to my mf house honking ur damn horn. Get tf out the car & ring my bell bitch.	NG
A big ass wasp was flying round on my bus, my dike bus driver stops the bus, grabs that bitch by the wings, and throws it out the window 🙏	NG
#HellYeah RT @USER #No RT @USER Happy Fall! Pumpkin Spice Oreos are here {{URL}} {{URL}}	OK
@USER @USER @USER <<< Getting his ass pounded & loving it!  I'm done with this GAY whiney bitch. NEXT......	NG
A pharaohs nd his angry bird {{URL}}	OK
Magellan? You suck at trash talk. @USER @USER	OK
😂😂😂😂 RT @USER: Murda out here sucking bitches 😂😂😂😂 #howDhow?	NG
Thinking bout gettin 500$ put on my ears cuz I'm getting money bitch	NG
"""@USER: @USER yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @USER""i work 2-5"	NG
😂😂😂😂 RT @USER: when you're trying to relax but your pussy is shooting out light beams {{URL}}	NG
I ain't bout to listen to this nigga rap about eating pussy	NG
RT @USER: @USER stupid bitches can't handle the johns	NG
RT @USER: When a bitch sneezes too close to you {{URL}}	NG
RT @USER: That's my bitch 😉	NG
@USER Exactly dem gold diggin hoes came out da woods on my ass	NG
RT @USER: Call me old fashioned, but I'm sewn together with magic and birds.	OK
<<<<<<when bitches be doing too much on twitter	NG
You're no way near about that life bitch lmao	NG
@USER @USER stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant	OK
Where would me life be without God and @USER.....seriously I'd probably be living In a trash can haha!😂	OK
@USER must have run out of brownies	OK
Keep it realer than the next bitch no need for u to ever sweat the next bitch indeed‼️	NG
“@USER: Some of yall hoes nasty yall find out yall sharing or shared dick with a dirty ass female and still fuck the nigga 😷”	NG
RT @USER: She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.	NG
Nower days the defenition of a bad bitch is how good her pussy is ?	NG
@USER Yo follow me back nigguh	NG
Fuck bitches get money	NG
@USER pussy	NG
how many fingers does a bitch gotta break so mother fuckers will stop taking my god damn lighters	NG
RT @USER: I remember I tried to fake rape a bitch before and she was way too strong Smfh .. I felt like a bitch!!!	NG
@USER @USER @USER @USER TOP NOTCH bitches	NG
@USER @USER all 3 :) haha. Because I'm #thinkingofyou and your #dirtylove sexxy bitch!!	NG
RT @USER: Illegals bringing diseases across border. Contagious patients separated from others by yellow tape... pregnant teens http:/…	OK
RT @USER: @USER @USER @USER @USER @USER he busted a bitch n rolled stop sign hahahaha	NG
My boyfriend is such a smart ass bitch watch yourself you wear the pants but I fucking unzip them. K.	NG
@USER weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout	NG
Or faggot RT @USER: Guess he got caught saying nigga.	NG
RT @USER: I asked dis bitch to get me water 10 mins ago where Dafuq is it	NG
Wet bitches {{URL}}	NG
country boy, hick lyfe, white tee, rebel flag	OK
"In the words of lil Debbie ""I'm that bitch"""	NG
“@USER: @USER or he's eating it cuz he's with a women who just can't cook 🙊”then u gotta get rid of that hoe	NG
RT @USER: All I want for my birffday is a big booty hoe!! She gotta big booty so I call her big booty!! #LyricsYouLikeToScream	NG
RT @USER: Oreo cheesecake bites! {{URL}}	OK
Marilyn Monroe set the standard for what hoes can achieve in society	NG
“@USER: huge nips scary me” they scary me too	NG
"“@USER: #Mondays are a whole lot better when you're driving a vehicle {{URL}}” ""That white pussy uhhh get ya"""	NG
@USER haha yeah they do say im a little bitch	NG
"RT @USER: ""@USER: so i basically become a fearless bitch when i'm mad"""	NG
@USER hoes not women, like to be the center of attention	NG
"RT @USER: The fuck? RT @USER: I asked this bitch if she was having a good day, and the bitch said ""stop being weird"" im conf…"	NG
@USER ill finger ur tight pussy so slowly you'll be moaning my name bby	NG
RT @USER: @USER hell nahh. If a bitch had respect for her own damn body, she wouldn't wear that shit in public.	NG
That would be so weird and uncomfortable working at one of those whore coffee stands.Like I would freeze my ass off, those bitches get naked	NG
RT @USER: Are you in London this evening?  Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from …	OK
@USER the bitch ass nigga I just called a bitch	NG
My bitch bad	NG
RT @USER: There’s a bitch on twitter with 50k followers but she drive this. {{URL}}	NG
RT @USER: When a bitch start looking at bae 😒😂 {{URL}}	NG
@USER lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.	NG
Idgaf what anyone say. GAMBLING IS STUPID. like if you constantly bitch about not having money why tf would you go to a casino?	NG
I''d put a bullet in that bitch...	NG
"RT @USER: ""I didn't sell my pussy for $65.....it was $80!!!"" {{URL}}"	NG
RT @USER: All Bow Wow hoes on the stage, lol	NG
@USER lmaooo roosters is hot trash bro u know it	NG
Juicy J can't say no to ratchet pussy remember?	NG
@USER  Dat damn dog eats betta den most colored folk do.	OK
Also, anyone who wants to bitch about the prices at Disney needs to check this out next time. #dollywood {{URL}}	NG
@USER hell yeah I got bokoo hoes when I had my fro	NG
RT @USER: I'll naturally slap the shit outa oomf that bitch talk to much.	NG
@USER bitch... Im mad at you for slapping me ✋	NG
They got the redskins faking injuries	OK
The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland {{URL}}	OK
18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.😳	NG
the big lips was in the ad bitch	NG
I got my dawg Norris some blue flames for his bday dat bitch couldn't even drink it.... but u no Pop alcoholic ass downed it	NG
RT @USER: killing these bitches go body for body 😒😌🎧	NG
not fun @USER when you have braxton hicks and cramps regularly from moving around. You try it!	OK
@USER I recall you telling one of the Apollo teachers you hoped her baby came out retarded , and it did ... #AssholeOfTheYear lol 😂	NG
Or continue to be a bitch..... That's cool too	NG
"Yes lawd «@USER God took extra time on you... “@USER: ""you have lips like kylie jenner"" ...bitch I'm black {{URL}}"	NG
quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :)	NG
@USER bitch i dont even look like that keep talking and we going to fight	NG
deadass wanted the sauce till shit got real then niggas wanna back up ooh iight then smh pussy	NG
They hating on you, because they know you bad, must be doing something right , if you got these bitches mad.!	NG
RT @USER: McDonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud…	NG
This bitch took her damn eye out like it was a contact! 😱😣	NG
@USER nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie	OK
"""are we bitches?"" - @USER"	NG
lol they replaced the big yellow chicken with Homer	OK
Yo I'm not a bitch but don't take my order right and I will fucking become one.	NG
Fuuuuuuuuck that bitch. #Snowpiercer	NG
I won't do nothin with the bitch she can't even get me hard	NG
RT @USER: “@USER: I have no hoes man. I don't need those though 😴”😭😭 I need to pick mines back up 😩	NG
“@USER: Got the carburetor foyer my #chevy c10 being rebuilt by my #redneck friend ... everybodys got one!!” I need 1 they can build	NG
What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? 😂😩😭😂😂	NG
@USER @USER You're saying zebras are goth?	OK
I'm old school I'll smack a bitch	NG
I have really light colored eyebrows naturally and it's not ok	OK
RT @USER: They claiming bitches them my old hoes	NG
@USER lemme find out you twitter beefin with hoes	NG
i have to be the taller older bitch	NG
Welp imma hoe again :/ RT @USER: She a hoe if she likes chocolate.	NG
Yes. And favorites this. RT @USER: @USER please tell me you didn't buy that trash	OK
Just a young niggah wit a promised future. @USER	NG
“@USER: This single shit so boring 😫😒”suck it bitch	NG
RT @USER: If having hoes still excites you ; you still have some growing to do lil mf !!!	NG
Momma always told me I was crazy and the hoes say I'm amazing but I don't listen to a lady	NG
@USER follow me back hoe	NG
RT @USER: When they said lifes a bitch.. They really meant it.	NG
Kissing that bitch but she sucking me	NG
@USER His job as US Prez, to protect us is throw in trash..Ebola ER at our cost Daniel, both money & lives! DoG	OK
Stupid bitch	NG
“@USER They not evn hoes in silence anymore”proud of it .... then want respect	NG
RT @USER: when some bitch flirts with bae {{URL}}	NG
That night cap nonsense is for the birds.!	OK
"@USER Weird to see a local yokel ""journalist"" get worked up enough to take such a pointed side, though. Thought they were impartial."	OK
Dat bitch had noo cheeks!	NG
@USER u feel like dumb ass don't u pussy boy	NG
@USER Nope, never taken neighbors actual stuff. Just wifi. Acct info in their trash cans at 3am. Super easy.	OK
Lookin at my bitch i bet she give yo ass a bone	NG
RT @USER: Final debate clean-up: journalists sure know how to trash a lobby... #wcvbpoli #wcvb {{URL}}	OK
@USER don't pay dem bitches and they dirty ass chucks no mind bro	NG
Damn you a hoe	NG
@USER @USER @USER shut up you nappy headed hoe	NG
RT @USER: Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by @USER: {{URL}}	OK
@USER bitches ain't shit but hoes and tricks #thuglife	NG
RT @USER: “@USER: @USER I SANG FOR YOU, YOU NAZI” *beaner	NG
RT @USER: “@USER: I love female cops😍” they b sum hoes too fuck da jakes 👮💥🔫	NG
"""@USER: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!"	NG
My niggah I was waiting all weekend to take these shits 😩😂	NG
RT @USER: “@USER: #AskAugust How Tall are you? I keep getting different answers from different people 🌾👀🌾 @USER”< abo…	OK
You still that nigga b don't trip. They just hatin cause they got no bitches RT @USER: Nigga stole on me... Princess punch.	NG
@USER they bout to try and hoe you next	NG
@USER im still where that giant muk shit eats that candy with ceasar clown	NG
RT @USER: I want a crazy bitch, they be loyal af 😩	NG
RT @USER: What in the mother fuck is flappy bird?	NG
